Version	BugType	Age.Month	Pre.Month
swB	bug	-3	-1
swB	bug	-4	-1
swB	bug	-4	-1
swB	bug	-4	-1
swB	feature	-4	-1
swB	bug	-4	-1
swB	bug	-4	-1
swB	bug	-4	-1
swB	bug	-4	-1
swB	bug	-4	-1
swB	bug	-4	-1
swB	bug	-4	-1
swB	bug	-4	-1
swB	bug	-4	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-4	-1
swB	bug	-4	-1
swB	bug	-1	-1
swB	bug	-4	-1
swB	bug	-4	-1
swB	bug	-2	-1
swB	bug	-4	-1
swB	bug	-4	-1
swB	bug	-4	-1
swB	bug	-4	-1
swB	bug	-4	-1
swB	bug	-4	-1
swB	bug	-3	-1
swB	bug	-4	-1
swB	bug	-4	-1
swB	bug	-4	-1
swB	bug	-4	-1
swB	bug	-4	-1
swB	bug	-4	-1
swB	bug	-4	-1
swB	bug	-4	-1
swB	bug	-4	-1
swB	bug	-4	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-4	-1
swB	bug	-2	-1
swB	bug	-4	-1
swB	bug	-4	-1
swB	bug	-4	-1
swB	bug	-3	-1
swB	bug	-4	-1
swB	feature	-4	-1
swB	bug	-4	-1
swB	bug	-4	-1
swB	bug	-4	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-4	-1
swB	bug	-4	-1
swB	bug	-4	-1
swB	bug	-4	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-1	-1
swB	bug	-4	-1
swB	bug	-4	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-4	-1
swB	bug	-4	-1
swB	bug	-4	-1
swB	bug	-3	-1
swB	bug	-4	-1
swB	bug	-4	-1
swB	bug	-4	-1
swB	bug	-4	-1
swB	bug	-4	-1
swB	bug	-4	-1
swB	bug	-4	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-4	-1
swB	bug	-4	-1
swB	feature	-4	-1
swB	bug	-4	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-4	-1
swB	bug	-4	-1
swB	bug	-4	-1
swB	bug	-3	-1
swB	bug	-4	-1
swB	bug	-4	-1
swB	bug	-4	-1
swB	bug	-4	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-4	-1
swB	bug	-2	-1
swB	bug	-3	-1
swB	feature	-3	-1
swB	bug	-4	-1
swB	bug	-4	-1
swB	bug	-4	-1
swB	bug	-3	-1
swB	bug	-4	-1
swB	bug	-3	-1
swB	feature	-4	-1
swB	bug	0	0
swB	bug	-4	-1
swB	bug	-3	-1
swB	bug	-4	-1
swB	bug	-4	-1
swB	bug	-4	-1
swB	bug	-4	-1
swB	bug	-4	-1
swB	bug	0	0
swB	bug	-4	-1
swB	feature	-4	-1
swB	bug	-4	-1
swB	bug	-4	-1
swB	bug	-4	-1
swB	bug	-4	-1
swB	bug	-4	-1
swB	bug	-4	-1
swB	bug	-4	-1
swB	bug	-4	-1
swB	bug	-4	-1
swB	bug	-4	-1
swB	bug	-4	-1
swB	bug	-4	-1
swB	bug	-1	-1
swB	bug	-3	-1
swB	feature	-4	-1
swB	bug	-4	-1
swB	bug	-4	-1
swB	bug	-4	-1
swB	bug	-4	-1
swB	bug	-3	-1
swB	bug	-4	-1
swB	bug	-4	-1
swB	bug	-4	-1
swB	bug	-2	-1
swB	bug	-2	-1
swB	bug	-4	-1
swB	bug	-2	-1
swB	bug	-4	-1
swB	bug	-4	-1
swB	bug	-4	-1
swB	bug	-4	-1
swB	bug	-4	-1
swB	bug	-4	-1
swB	bug	-3	-1
swB	bug	-4	-1
swB	bug	-4	-1
swB	bug	-4	-1
swB	bug	-3	-1
swB	bug	-4	-1
swB	bug	-3	-1
swB	bug	-2	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-4	-1
swB	bug	-3	-1
swB	bug	-4	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-1	-1
swB	bug	-4	-1
swB	bug	-2	-1
swB	bug	-4	-1
swB	bug	-3	-1
swB	bug	-2	-1
swB	bug	-4	-1
swB	bug	-4	-1
swB	bug	-4	-1
swB	bug	-4	-1
swB	feature	-4	-1
swB	bug	-3	-1
swB	bug	-4	-1
swB	bug	-2	-1
swB	bug	-4	-1
swB	bug	-4	-1
swB	bug	-4	-1
swB	bug	-4	-1
swB	bug	-4	-1
swB	bug	-4	-1
swB	bug	-4	-1
swB	bug	-4	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-4	-1
swB	bug	-3	-1
swB	bug	-2	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-4	-1
swB	bug	-4	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-1	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-2	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-2	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-2	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	feature	-3	-1
swB	feature	-1	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-1	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	feature	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-2	-1
swB	feature	-3	-1
swB	bug	-2	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-1	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-2	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	feature	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	feature	-3	-1
swB	feature	-3	-1
swB	feature	-3	-1
swB	feature	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	0	0
swB	bug	-3	-1
swB	bug	-2	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-1	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-2	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	feature	-2	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-1	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-1	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	feature	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-2	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	feature	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-2	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-2	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-1	-1
swB	bug	-3	-1
swB	bug	-2	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	feature	-3	-1
swB	bug	-3	-1
swB	feature	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	feature	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-2	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-2	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-2	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-1	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	feature	-3	-1
swB	feature	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	feature	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	feature	-3	-1
swB	feature	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-2	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-2	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-2	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-2	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	feature	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-2	-1
swB	bug	-3	-1
swB	bug	-2	-1
swB	bug	-3	-1
swB	bug	-2	-1
swB	bug	-1	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-2	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	feature	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-1	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-2	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-1	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-2	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-2	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-1	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-1	-1
swB	bug	-2	-1
swB	bug	-2	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	feature	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-1	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-1	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-1	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-2	-1
swB	bug	-2	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-1	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-2	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-2	-1
swB	bug	-2	-1
swB	bug	-3	-1
swB	bug	-1	-1
swB	bug	0	0
swB	feature	-3	-1
swB	bug	-3	-1
swB	bug	-2	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-2	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-2	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-2	-1
swB	bug	-3	-1
swB	bug	-1	-1
swB	bug	-3	-1
swB	bug	-2	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	feature	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-2	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-2	-1
swB	feature	-1	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-2	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-2	-1
swB	feature	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-2	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-2	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-2	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-2	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-1	-1
swB	bug	-2	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-2	-1
swB	bug	-3	-1
swB	bug	-2	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	feature	-3	-1
swB	bug	-3	-1
swB	bug	-2	-1
swB	bug	-1	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-1	-1
swB	bug	-1	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-2	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	0	0
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-1	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	feature	-2	-1
swB	bug	-1	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-2	-1
swB	feature	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-2	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-2	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-2	-1
swB	bug	-1	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-2	-1
swB	bug	-2	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-1	-1
swB	bug	-2	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-2	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	feature	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-2	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	0	0
swB	bug	-3	-1
swB	feature	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-2	-1
swB	bug	-2	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-2	-1
swB	bug	-3	-1
swB	bug	-1	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-1	-1
swB	bug	-2	-1
swB	bug	-3	-1
swB	bug	0	0
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	feature	-2	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-1	-1
swB	bug	-3	-1
swB	feature	-3	-1
swB	bug	-3	-1
swB	bug	-1	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-2	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-2	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-2	-1
swB	bug	-2	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-2	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-1	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-1	-1
swB	bug	-3	-1
swB	feature	-1	-1
swB	bug	0	0
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	feature	-3	-1
swB	bug	-3	-1
swB	bug	-2	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-3	-1
swB	bug	-2	-1
swB	bug	-3	-1
swB	bug	-2	-1
swB	bug	-2	-1
